school,course,class,gender,ethnic,major,grand,parent,emp_on,emp_off,hrs,ver,MQ1,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ10,MQ11,MQ12,MQ13,MQ14,MQ15,MQ16,MQ17,MQ18,MQ19,MQ20,must,Q1A,Q1C,Q2A,Q2C,Q3A,Q3C,Q4A,Q4C,Q5A,Q5C,Q6A,Q6C,comm
UNTWF17CHI057,94.99593984,SO,1,Hispanic,a. Eng,Y,Y,N,N,0,87,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,8,1,1,1,1,1,1,1,0,1,1,1,0,10
UNTWF17CHI068,83.42325449,FR,1,Black,a. Sci,Y,Y,N,N,0,87,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,9,1,0,1,1,1,0,1,0,0,1,1,0,7
UNTWF17CHI084,81.05538448,SO,1,Hispanic,a. Sci,Y,Y,N,N,0,78,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,1,0,0,0,1,0,1,5
UNTWF17CHI110,76.41629015,FR,1,Mixed,a. Sci,Y,Y,N,N,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,1,1,0,0,1,1,0,0,0,0,1,1,6
TAMUF17CHI005,86.8,FR,1,Mixed,b,DK,Y,N,N,0,87,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI047,81.3,FR,1,White,a. Sci,DK,Y,N,N,0,87,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,15,1,1,1,0,0,0,1,1,1,1,1,1,9
TAMUF17CHI102,88.1,FR,1,White,b,DK,Y,N,N,0,87,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,10,1,0,1,1,1,1,0,1,1,1,1,1,10
TAMUF17CHI114,69.4,FR,1,Mixed,a. Sci,DK,Y,N,N,0,87,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,8,1,1,0,1,1,1,1,0,0,0,1,1,8
TAMUF17CHI214,91.7,FR,1,Black,a. Sci,DK,Y,N,N,0,78,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,14,1,1,1,0,1,1,1,0,1,1,1,1,10
TAMUF17CHI261,92.2,FR,1,White,b,DK,Y,N,N,0,87,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,11,1,1,1,1,1,1,1,1,1,1,1,0,11
TAMUF17CHI276,87.5,FR,1,Hispanic,a. Eng,DK,Y,N,N,0,78,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,13,1,1,1,0,1,1,0,0,1,0,1,1,8
TAMUF17CHI282,53.8,FR,1,Black,b,Y,N,N,N,0,78,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,1,1,0,0,0,0,1,1,7
TAMUF17CHI319,60.8,FR,1,White,a. Sci,DK,Y,N,Y,0,87,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,15,1,1,0,0,0,0,1,0,0,1,1,0,5
TAMUF17CHI339,94,FR,1,White,a. Sci,DK,Y,N,N,0,87,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,8,1,1,1,0,1,1,1,1,1,1,1,0,10
TAMUF17CHI434,88,FR,1,White,a. Math,DK,Y,N,N,0,78,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,13,1,1,1,1,1,1,1,0,1,0,1,1,10
TAMUF17CHI435,94.9,FR,1,Hispanic,a. Eng,DK,Y,N,N,0,87,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,11,1,1,1,1,1,1,1,1,1,1,1,1,12
TSUF17CHIM005,50.09,FR,1,Hispanic,b,DK,Y,N,N,0,78,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,,,0,1,0,0,1,0,,,0,0,2
UNTBF17CHI010,69.7,JR,1,Hispanic,a. Sci,DK,Y,N,N,0,78,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,1,0,0,3
UNTBF17CHI022,60.4,SO,1,White,a. Eng,DK,Y,N,N,0,78,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,1,1,0,1,1,1,1,9
UNTBF17CHI078,45.4,FR,1,Black,b,DK,Y,N,N,0,78,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,1,1,0,1,0,1,0,0,1,5
UNTBF17CHI128,45.6,FR,1,Black,b,DK,Y,N,N,0,87,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,,,0,0,1,0,,,0,1,2
UNTBF17CHI152,85.2,JR,1,Black,b,DK,Y,N,N,0,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0,0,1,1,0,0,1,0,1,1,1,0,6
UNTBF17CHI169,78.1,SO,1,Other,a. Eng,DK,Y,N,N,0,78,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,7,0,1,1,1,0,1,1,0,1,0,1,1,8
UNTBF17CHI175,82.9,SO,1,White,a. Eng,DK,Y,N,N,0,78,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,7,0,1,1,1,1,0,1,0,0,0,1,1,7
UNTWF17CHI007,75.27618566,FR,1,Hispanic,a. Sci,DK,Y,N,N,0,78,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,3
UNTWF17CHI014,85.45430851,FR,1,Black,a. Eng,Y,N,N,N,0,87,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,8,1,1,1,1,0,0,1,0,0,0,1,0,6
UNTWF17CHI030,35.74816588,FR,1,White,a. Eng,DK,Y,N,N,0,78,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,7,1,1,0,0,0,0,0,1,0,0,0,1,4
UNTWF17CHI070,83.14050941,SO,1,White,a. Eng,Y,N,N,N,0,87,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,13,1,1,1,1,1,0,1,0,1,1,1,1,10
TAMSAF17CHI020,66.6,JR,1,White,a. Sci,N,Y,N,N,0,78,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7,1,0,1,1,1,0,1,0,,,,,5
TAMUF17CHI007,93.2,FR,1,White,a. Sci,N,Y,N,N,0,78,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI042,63.2,FR,1,White,b,N,Y,N,N,0,87,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,1,0,1,1,1,1,0,1,1,1,9
TAMUF17CHI055,78.9,FR,1,White,b,N,Y,N,N,0,87,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,14,1,1,1,0,1,0,1,0,1,1,1,1,9
TAMUF17CHI096,94.2,SO,1,White,b,N,Y,N,N,0,78,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,13,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI134,93.7,FR,1,White,a. Sci,N,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI169,75.1,FR,1,Hispanic,a. Sci,N,Y,N,N,0,78,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,14,1,1,1,1,1,1,1,0,0,1,1,0,9
TAMUF17CHI211,96.2,FR,1,Asian,a. Sci,N,Y,N,N,0,78,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,0,1,0,1,1,1,0,9
TAMUF17CHI220,80.9,FR,1,White,a. Sci,N,Y,N,N,0,78,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,15,1,1,1,1,1,0,1,1,1,1,1,0,10
TAMUF17CHI235,88.6,FR,1,Other,b,N,Y,N,N,0,78,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,1,1,1,0,0,1,0,1,1,1,1,9
TAMUF17CHI246,96.3,FR,1,Hispanic,a. Sci,N,Y,N,N,0,87,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,17,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI290,98.5,FR,1,White,a. Sci,N,Y,N,N,0,87,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI295,87.1,FR,1,White,a. Eng,N,Y,N,N,0,87,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13,1,1,0,1,1,0,1,1,1,1,1,0,9
TAMUF17CHI298,84.5,FR,1,White,b,N,Y,N,N,0,87,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,12,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI316,89.2,FR,1,Other,b,N,Y,N,N,0,78,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,15,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI318,86.7,FR,1,White,b,N,Y,N,N,0,78,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,12,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI349,91.9,FR,1,Asian,b,N,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,14,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI375,92.5,FR,1,White,a. Sci,N,Y,N,N,0,87,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,14,1,1,1,1,1,1,0,0,1,1,1,1,10
TAMUF17CHI378,63.4,FR,1,White,a. Sci,N,Y,N,N,0,87,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,15,0,1,1,1,0,1,1,1,0,1,1,0,8
TAMUF17CHI426,90.6,FR,1,White,b,N,Y,N,N,0,87,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI440,86.8,FR,1,White,a. Sci,N,Y,N,N,0,78,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,1,1,1,1,0,1,1,1,1,1,1,11
TAMUF17CHI442,77.7,FR,1,Hispanic,c,N,Y,N,N,0,78,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6,1,1,1,1,1,0,1,0,0,0,1,1,8
TAMUF17CHI447,96.5,FR,1,White,a. Sci,N,Y,N,N,0,87,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,0,11
TAMUF17CHI456,58.2,FR,1,White,a. Sci,N,Y,N,N,0,87,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9,1,1,0,1,1,1,1,0,0,0,1,1,8
TAMUF17CHI483,88.3,FR,1,Hispanic,b,N,Y,N,N,0,78,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,11,1,1,0,0,1,1,1,1,1,1,1,1,10
TAMUF17CHI486,77.5,FR,1,Other,b,N,Y,N,N,0,78,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,16,1,1,1,1,1,0,0,1,0,1,1,1,9
TAMUF17CHI499,80,FR,1,White,d,N,Y,N,N,0,87,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,14,1,1,1,1,0,1,1,0,0,1,1,1,9
TAMUF17CHI519,77.6,FR,1,White,STEM,N,Y,N,N,0,87,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI520,89.4,FR,1,Asian,b,N,Y,N,N,0,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,12
TSUF17CHIM030,67.44,FR,1,Hispanic,a. Sci,N,Y,N,N,0,87,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,0,1,0,0,1,0,0,5
TSUF17CHIM046,69.17,FR,1,Other,a. Sci,N,Y,N,N,0,87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
UNTBF17CHI007,59.1,SO,1,Other,a. Eng,N,Y,N,N,0,87,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,15,0,1,0,1,1,1,1,0,0,1,1,1,8
UNTBF17CHI018,89.8,FR,1,Asian,a. Tech,N,Y,N,N,0,78,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12,1,0,1,1,0,0,1,0,1,0,1,0,6
UNTBF17CHI118,80.4,FR,1,White,a. Sci,N,Y,N,N,0,78,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,16,1,1,1,1,0,1,1,0,0,1,1,1,9
UNTBF17CHI132,72.6,FR,1,Asian,a. Eng,N,Y,N,N,0,78,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,15,1,1,1,1,1,1,1,0,0,1,1,0,9
UNTBF17CHI145,75.6,FR,1,White,a. Eng,N,Y,N,N,0,78,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,11,0,1,1,0,1,0,1,0,0,1,1,1,7
UNTBF17CHI154,76.9,FR,1,White,a. Eng,N,Y,N,N,0,78,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,8,0,0,1,0,0,1,1,0,0,1,1,1,6
UNTBF17CHI167,92.8,FR,1,White,a.Sci,N,Y,N,N,0,78,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,11,1,1,1,1,0,1,1,1,1,0,1,0,9
UNTWF17CHI004,71.96381382,SO,1,White,a. Sci,N,Y,N,N,0,78,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,7,1,1,1,1,0,0,0,0,1,1,1,1,8
UNTWF17CHI027,88.84762783,SO,1,White,a. Sci,N,Y,N,N,0,78,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,14,1,1,1,1,1,1,1,0,1,1,1,1,11
UNTWF17CHI094,86.33059559,SR,1,Mixed,b+a. Eng,N,Y,N,N,0,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1,12
UNTWF17CHI097,57.33151983,SO,1,Hispanic,b+a. Eng,N,Y,N,N,0,78,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,1,1,0,1,1,0,1,0,1,1,1,0,8
TAMUF17CHI073,85.7,FR,1,Hispanic,a. Math,DK,N,N,N,0,87,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,8,1,1,1,1,1,0,1,1,1,1,1,0,10
TAMUF17CHI094,67.6,FR,1,White,a. Eng,DK,Y,N,N,0,78,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,12,0,0,1,1,0,0,1,1,0,0,1,0,5
TAMUF17CHI236,64.7,FR,1,Asian,a. Sci,DK,DK,N,N,0,78,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,16,1,1,0,1,0,1,1,0,1,0,1,1,8
TAMUF17CHI364,88.8,FR,1,Asian,b,DK,N,N,N,0,87,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI479,92.9,FR,1,White,b,DK,N,N,N,0,87,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI154,76,FR,1,Hispanic,a. Math,N,N,Y,N,1-10,87,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,17,1,1,0,0,1,0,1,1,0,1,1,0,7
UNTWF17CHI035,84.97692588,FR,1,Asian,a. Sci,N,N,N,N,1-10,87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,15,1,1,1,1,1,0,1,0,0,1,1,1,9
UTXWF17CHI046,75.4,FR,1,Hispanic,b,N,N,N,Y,1-10,87,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,11,1,1,0,1,0,1,1,1,0,0,1,1,8
UTXWF17CHI094,94.4,FR,1,Other,c,N,N,N,Y,1-10,78,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,12,0,1,1,1,0,1,1,1,1,1,1,1,10
TAMUF17CHI038,97.3,SO,1,White,c,Y,Y,N,Y,1-10,78,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,17,1,1,1,1,0,1,1,1,1,1,1,1,11
TAMUF17CHI132,90.4,FR,1,White,a. Sci,Y,Y,N,Y,1-10,78,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,0,11
TAMUF17CHI155,88.2,FR,1,White,b,Y,Y,N,Y,1-10,78,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,15,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI312,84.1,SR,1,White,a. Math,Y,Y,Y,N,1-10,78,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,12
UNTBF17CHI150,96.6,SO,1,White,a. Sci,Y,Y,N,Y,1-10,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,1,1,1,1,0,1,0,1,1,1,0,9
UTXWF17CHI034,92.7,SO,1,Hispanic,b,Y,Y,Y,N,1-10,78,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,1,1,1,1,1,0,1,1,0,1,1,1,10
TAMUF17CHI017,82.4,FR,1,Hispanic,a. Sci,Y,N,Y,N,1-10,78,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,16,1,1,1,1,1,1,1,1,0,0,1,1,10
TAMUF17CHI425,86.5,FR,1,White,c,DK,Y,Y,N,1-10,78,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,14,1,1,1,1,0,1,1,0,0,1,1,1,9
TAMUF17CHI478,87.1,FR,1,White,a. Math,DK,Y,N,Y,1-10,87,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,14,1,1,1,1,1,0,1,0,1,1,1,1,10
TAMUF17CHI217,75.3,FR,1,White,a. Sci,N,Y,N,Y,1-10,78,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,7,1,1,1,1,1,1,1,0,0,0,1,1,9
UTXWF17CHI037,82.2,FR,1,White,b,N,Y,N,Y,1-10,78,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,17,0,0,0,0,0,1,1,0,1,1,0,1,5
UTXWF17CHI071,102.4,FR,1,Black,a. Tech,N,Y,Y,N,1-10,78,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,16,1,1,0,1,0,0,0,0,1,1,1,1,7
UTXWF17CHI146,94.3,FR,1,Hispanic,a. Eng,N,Y,N,Y,1-10,78,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,14,1,1,1,1,0,1,0,0,1,0,1,1,8
TAMUF17CHI153,72.9,SO,1,Hispanic,b,N,N,N,Y,11-19,87,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,12,1,1,0,0,1,0,1,0,0,1,1,1,7
TAMUF17CHI306,78.5,SO,1,Hispanic,a. Math,N,N,Y,N,11-19,78,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,13,1,1,1,1,0,0,1,1,1,1,1,0,9
TSUF17CHIM067,60.31,JR,1,White,c,N,N,N,Y,11-19,78,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,10,0,0,1,0,0,0,1,0,1,0,0,1,4
UNTBF17CHI025,86.6,JR,1,White,a. Eng,N,N,N,Y,11-19,78,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,15,1,1,1,1,1,0,1,0,0,1,1,1,9
UNTBF17CHI030,87,SO,1,Hispanic,a. Math,N,N,N,Y,11-19,78,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,8,1,0,1,1,1,0,1,0,1,0,1,1,8
UNTBF17CHI047,78.9,SO,1,Asian,b,N,N,N,Y,11-19,87,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,11,1,1,1,1,0,0,1,0,1,1,1,0,8
UNTBF17CHI119,29.5,FR,1,Black,a. Sci,N,N,Y,N,11-19,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3
UNTWF17CHI059,74.8729574,FR,1,Hispanic,a. Sci,N,N,N,Y,11-19,87,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,9,1,1,0,0,1,0,1,0,1,1,0,1,7
UNTWF17CHI090,47.66869353,FR,1,White,a. Eng,N,N,N,Y,11-19,78,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,3
UTXWF17CHI155,66.8,FR,1,Hispanic,b,N,N,N,Y,11-19,87,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,1,11
UTXWF17CHI168,69.1,FR,1,Hispanic,a,N,N,Y,N,11-19,78,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,11,1,1,1,1,1,1,1,1,1,1,0,1,11
UTXWF17CHI169,73.2,FR,1,Hispanic,c,N,N,Y,N,11-19,87,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,8,1,1,0,0,0,1,1,0,0,1,1,1,7
TAMUF17CHI014,51.2,SO,1,Black,a. Sci,Y,Y,Y,N,11-19,78,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,1,0,0,1,1,0,8
TAMUF17CHI268,90.2,FR,1,Asian,a. Math,Y,Y,N,N,11-19,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,17,1,1,1,1,0,0,1,1,1,1,1,1,10
TAMUF17CHI272,77.6,FR,1,White,b,Y,Y,N,Y,11-19,78,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,0,1,0,1,1,10
TAMUF17CHI300,50.8,FR,1,Mixed,b,Y,Y,N,N,11-19,87,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,7,1,0,0,0,0,1,1,0,0,0,0,1,4
TAMUF17CHI462,69.2,FR,1,White,a. Sci,Y,Y,Y,N,11-19,78,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,7,0,0,0,1,0,1,1,0,0,1,1,1,6
TAMUF17CHI511,87.7,SO,1,Other,b,Y,Y,N,Y,11-19,87,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,11,1,1,1,1,1,1,1,0,1,1,1,1,11
UNTBF17CHI052,83.8,JR,1,Mixed,a. Sci,Y,Y,N,Y,11-19,87,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,8,0,1,1,0,0,1,0,0,1,1,0,1,6
UNTBF17CHI054,98.1,FR,1,White,a. Eng,Y,Y,N,Y,11-19,78,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,0,11
UNTBF17CHI108,59.1,FR,1,White,b,Y,Y,Y,N,11-19,87,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,10,0,0,0,0,0,0,1,0,0,0,1,1,3
UNTBF17CHI142,78,SO,1,Mixed,b,Y,Y,N,Y,11-19,78,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,15,0,1,1,1,1,0,1,0,0,1,1,1,8
UNTWF17CHI048,71.17037905,JR,1,White,a. Eng,Y,Y,N,Y,11-19,87,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,16,0,1,1,1,1,1,1,0,1,1,1,1,10
TAMSAF17CHI004,44.2,SO,1,White,b,DK,Y,N,Y,11-19,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,,,,,3
UNTBF17CHI003,76.6,FR,1,Other,a. Eng,DK,Y,N,N,11-19,87,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,9,1,1,1,0,1,0,1,0,0,1,0,1,7
UNTBF17CHI083,90.3,FR,1,Black,a. Eng,DK,Y,N,Y,11-19,78,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,13,1,1,1,1,0,1,1,0,1,1,1,0,9
UNTBF17CHI093,92.2,SO,1,Mixed,a. Eng,DK,Y,N,Y,11-19,78,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,1,1,1,0,1,0,1,0,0,1,1,0,7
UNTBF17CHI166,68,JR,1,White,b,DK,Y,N,Y,11-19,87,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,1,0,0,1,6
UNTWF17CHI095,91.19426368,SO,1,White,a. Sc/Math,DK,Y,Y,N,11-19,87,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,11,1,1,1,1,1,1,1,0,0,0,1,1,9
TAMSAF17CHI052,89,SO,1,Hispanic,b,N,Y,N,Y,11-19,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,5
TAMUF17CHI110,87.6,SO,1,White,c,N,Y,Y,Y,11-19,87,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,11,1,1,1,1,1,1,1,0,1,1,1,0,10
TAMUF17CHI325,91.3,FR,1,Mixed,a. Eng,N,Y,N,N,11-19,78,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,15,1,1,1,1,0,1,1,0,1,1,1,1,10
