"school","course","class","gender","ethnic","major","tx_birth","tx_hs","emp_on","emp_off","hrs","version","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","pass","gp_edu","old_must","mult","div","frac","log_exp","chem"
"UTXW",92.7,"FR","1","White","stem","Y","Y","N","N","0","78",0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,14,1,"NN",10,2,3,4,3,2
"UTXW",91.3,"FR","0","White","stem","Y","Y","N","N","0","78",1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,12,1,"NN",9,2,3,2,3,2
"UTXW",94.3,"FR","1","Hisp","stem","Y","Y","N","Y","1-10","78",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,14,1,"NY",11,3,5,3,1,2
"UTXW",84.3,"FR","0","Hisp","med","Y","Y","N","N","0","87",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,5,1,"NN",3,0,0,3,0,2
"UTXW",81.3,"FR","0","Hisp","stem","Y","Y","Y","N","11-19","87",1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,16,1,"NN",12,3,3,2,5,3
"UTXW",102.8,"FR","1","White","med","Y","Y","N","N","0","87",0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,10,1,"YY",8,1,1,3,3,2
"UTXW",86.6,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,14,1,"NN",11,3,3,4,4,0
"UTXW",68.4,"FR","0","Hisp","med","Y","Y","Y","N","11-19","87",1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,10,0,"YY",8,1,1,4,1,3
"UTXW",74,"FR","1","White","med","Y","N","N","N","0","78",0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,12,1,"YY",9,2,1,4,3,2
"UTXW",101.2,"FR","0","White","med","Y","Y","N","N","0","78",0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,10,1,"YN",8,0,3,2,3,2
"UTXW",85.7,"FR","0","Other","other","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,11,1,"YY",8,1,1,4,2,3
"UTXW",66.8,"FR","1","Hisp","med","Y","Y","N","Y","11-19","87",1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17,0,"NN",13,1,5,4,4,3
"UTXW",99.6,"FR","1","Hisp","stem","Y","Y","N","N","0","87",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,"NN",15,2,5,4,5,3
"UTXW",72.8,"FR","0","Hisp","med","Y","Y","N","Y","20-29","78",1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,11,1,"NN",9,3,2,3,1,2
"UTXW",104,"FR","0","Mixed","stem","Y","Y","N","N","0","78",1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,"NN",14,3,3,4,4,3
"UTXW",56.6,"FR","0","Other","med","Y","Y","N","N","0","78",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,"YY",2,0,1,1,1,0
"UTXW",82.6,"FR","1","Hisp","stem","Y","Y","N","N","0","87",0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,8,1,"NN",6,1,1,2,2,2
"UTXW",76.6,"FR","0","White","other","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,17,1,"YY",14,3,5,3,3,3
"UTXW",91,"FR","0","Asian","other","Y","Y","Y","N","1-10","78",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,5,1,"NN",4,0,0,1,1,3
"UTXW",83.5,"FR","1","Hisp","med","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,12,1,"N/A",10,3,2,3,1,3
"UTXW",65.2,"FR","0","Hisp","med","Y","Y","N","N","0","87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,"NN",2,0,0,0,0,2
"UTXW",98,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,"NN",15,3,5,4,4,3
"UTXW",69.1,"FR","1","Hisp","stem","Y","Y","Y","N","11-19","78",1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,11,0,"NN",9,3,2,2,2,2
"UTXW",73.2,"FR","1","Hisp","other","Y","Y","Y","N","11-19","87",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,8,1,"NN",7,3,0,3,0,2
"UTXW",76,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,12,1,"NN",9,3,2,3,1,3
"UTXW",95.7,"FR","1","Black","stem","Y","Y","N","N","0","87",1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,11,1,"NY",8,1,1,4,2,3
"UTXW",70.9,"FR","0","Black","med","Y","Y","N","Y","11-19","87",1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,12,1,"NN",10,2,1,4,3,2
"UTXW",87.3,"FR","0","Other","med","Y","Y","N","N","0","87",1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,14,1,"NY",11,3,2,2,4,3
